Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1879","Total fibre furnish","2012","2012","t","12224","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1879","Total fibre furnish","2012","2012","1000 USD","2774","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1879","Total fibre furnish","2013","2013","t","43000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1879","Total fibre furnish","2013","2013","t","24750","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1879","Total fibre furnish","2013","2013","1000 USD","21239","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1879","Total fibre furnish","2013","2013","t","22569","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1879","Total fibre furnish","2013","2013","1000 USD","9296","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1879","Total fibre furnish","2014","2014","t","43000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1879","Total fibre furnish","2014","2014","t","54670","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1879","Total fibre furnish","2014","2014","1000 USD","21360","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1879","Total fibre furnish","2014","2014","t","10049","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1879","Total fibre furnish","2014","2014","1000 USD","2055","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1879","Total fibre furnish","2015","2015","t","43000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1879","Total fibre furnish","2015","2015","t","48342","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1879","Total fibre furnish","2015","2015","1000 USD","16366","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1879","Total fibre furnish","2015","2015","t","6815","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1879","Total fibre furnish","2015","2015","1000 USD","1674","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1879","Total fibre furnish","2016","2016","t","43000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1879","Total fibre furnish","2016","2016","t","113317","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1879","Total fibre furnish","2016","2016","1000 USD","32843","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1879","Total fibre furnish","2016","2016","t","3007","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1879","Total fibre furnish","2016","2016","1000 USD","457","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1879","Total fibre furnish","2017","2017","t","43000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1879","Total fibre furnish","2017","2017","t","123537","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1879","Total fibre furnish","2017","2017","1000 USD","41112","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1879","Total fibre furnish","2017","2017","t","840","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1879","Total fibre furnish","2017","2017","1000 USD","167","E","Estimated value",""
