sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4854;DHT22;3628;6.559;3.386;2026-02-01T20:15:27.040250+00:00;humidity;88.00
4854;DHT22;3628;6.559;3.386;2026-02-01T20:15:27.040250+00:00;temperature;31.50
4853;pms5003;3628;6.559;3.386;2026-02-01T20:20:44.270358+00:00;P2;40.00
4853;pms5003;3628;6.559;3.386;2026-02-01T20:20:44.270358+00:00;P1;57.40
4853;pms5003;3628;6.559;3.386;2026-02-01T20:20:44.270358+00:00;P0;26.00
4854;DHT22;3628;6.559;3.386;2026-02-01T20:21:04.256791+00:00;humidity;88.00
4854;DHT22;3628;6.559;3.386;2026-02-01T20:21:04.256791+00:00;temperature;31.50
4853;pms5003;3628;6.559;3.386;2026-02-01T20:26:30.396338+00:00;P2;38.00
4853;pms5003;3628;6.559;3.386;2026-02-01T20:26:30.396338+00:00;P1;52.00
4853;pms5003;3628;6.559;3.386;2026-02-01T20:26:30.396338+00:00;P0;65.00
4854;DHT22;3628;6.559;3.386;2026-02-01T20:26:53.444185+00:00;humidity;88.00
4854;DHT22;3628;6.559;3.386;2026-02-01T20:26:53.444185+00:00;temperature;31.60
4853;pms5003;3628;6.559;3.386;2026-02-01T20:37:37.013412+00:00;P2;37.00
4853;pms5003;3628;6.559;3.386;2026-02-01T20:37:37.013412+00:00;P1;50.25
4853;pms5003;3628;6.559;3.386;2026-02-01T20:37:37.013412+00:00;P0;22.00
4854;DHT22;3628;6.559;3.386;2026-02-01T20:38:03.106734+00:00;humidity;88.10
4854;DHT22;3628;6.559;3.386;2026-02-01T20:38:03.106734+00:00;temperature;31.60
4853;pms5003;3628;6.559;3.386;2026-02-01T20:43:23.174190+00:00;P2;38.00
