sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;temperature;29.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;humidity;90.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;temperature;29.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;humidity;90.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;temperature;29.4
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P0;13
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P0;13
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P0;13
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P0;13
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P0;13
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:21:14+00:00;P0;13
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;humidity;89.9
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;temperature;29.3
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;humidity;89.9
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;temperature;29.3
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;humidity;89.9
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;temperature;29.3
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;humidity;89.9
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;temperature;29.3
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;humidity;89.9
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;temperature;29.3
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;humidity;89.9
4989;DHT22;3627;6.515;3.400;2026-05-01T01:21:16+00:00;temperature;29.3
